TradeDate,SettleDate,PortNum,Shortname,Longname,TransCd,chTrans_Description,Cusip,Ticker,Units,AssetPriceB,CommissionsLoc,IssueName1,MaturityDate,MoodyRating,AssetClass,AssetSubClass,GLDateBought,GLUnitCostB,LongDescription,ExDate,PayableDate,TXNMkVB,LongGL,ShortGL,StLongGL,StShortGL,status,RecodeDate,RatePerShare,TaxCd,TaxCdDesc,Amortization,checknum,ActName,Description,TRID,OrgTRID,Fees,Numerator,Denominator,OldUnits,NewUnits,MinSecClass,DescCD,category,subcategory,RuleNum,NetAmount,RGLFlag,UnknownDesc,SortOrderKey,PortfolioType
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,229.674,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 229.674 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-107,,0,,,,,92,183,Income,Cash Dividend,1,5.76,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,56063N881,MHYSX,3318.657,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 3,318.657 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3456,,0,,,,,96,183,Income,Cash Dividend,1,88.94,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,1163.765,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,163.765 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-108,,0,,,,,92,183,Income,Cash Dividend,1,29.21,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,7,Non-Scheduled Distributions,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,NON SCHEDULED DISTRIBUTION PAID TO HARBORVIEW SENIOR ASSISTED LIVING 2360 ALBATROSS STREET SAN DIEGO CA 92101 CHECK # 1196372 PAID FOR LYDIA SCHUT  HARBORVIEW SENIOR ASSISTED LIVING INVOICE FOR LYDIA SCHUT; INVOICE # 4914HV DTD 8/1/2024.,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,769,DISTRIBUTION TO BENEFICIARY,,,Jennifer Test,PAID TO SENIOR ASSISTED LIVING,1-8/2/24-134-10,,0,,,,,1,5302,Distributions To/For Beneficiary,Non-Scheduled Distributions,1,-8500,N,,5400,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,638.497,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 638.497 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-109,,0,,,,,92,183,Income,Cash Dividend,1,16.03,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,512.896,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 512.896 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-110,,0,,,,,92,183,Income,Cash Dividend,1,12.87,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,287.919,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 287.919 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-111,,0,,,,,92,183,Income,Cash Dividend,1,7.23,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,165.882,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 165.882 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-112,,0,,,,,92,183,Income,Cash Dividend,1,4.16,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,56063N881,MHYSX,9541.395,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 9,541.395 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3457,,0,,,,,96,183,Income,Cash Dividend,1,255.71,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,1522.154,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,522.154 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-113,,0,,,,,92,183,Income,Cash Dividend,1,38.21,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,690742101,OC,33,169.68,0,OWENS CORNING,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,OWENS CORNING CASH DIVIDEND 33 SHARES @ 0.6 OWENS CORNING REC DT 07/15/2024 PAY DT 08/02/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.6,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,OWENS CORNING,1-8/2/24-19-25,,0,,,,,3,183,Income,Cash Dividend,1,19.8,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,64058100,BK,125,63.12,0,BANK OF NEW YORK MELLON CORP,,N/A,Equities,Financials,1/1/1900 0:00,0,BANK OF NEW YORK MELLON CORP CASH DIVIDEND 125 SHARES @ 0.47 BANK OF NEW YORK MELLON CORP REC DT 07/22/2024 PAY DT 08/02/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/22/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/22/2024 0:00,0.47,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,BANK OF NEW YORK MELLON CORP,1-8/2/24-22-25,,0,,,,,3,183,Income,Cash Dividend,1,58.75,N,,1600,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,125,Sales,71813109,BAX,3000,35.45,-90,BAXTER INTL. INC.,,N/A,Equities,Health Care,1/1/1900 0:00,-25.91156,"BAXTER INTL. INC. SOLD 3,000 SHARES BAXTER INTL. INC. TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-413 CLEARS WITH: 00374 - JANNEY MONTGOMERY SCOTT - PHILADELPHIA  3,000 UNITS @ 35.4503 GROSS AMOUNT:             106,350.90 BROKER COMM:                   90.00- SEC FEE:                        2.96- NET SETTLEMENT:           106,257.94 FED LONG TERM GAIN:      28,523.26 STATE LONG TERM GAIN:    28,523.26",1/1/1900 0:00,1/1/1900 0:00,106350.9,28523.26,0,28523.26,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,BAXTER INTL. INC.,1-8/2/24-151-88,,-2.96,,,,,3,125,Sales,Sales,11,106257.94,Y,,500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,8,Administrative Expenses,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,FOR INVESTMENT TRANSFERRED TO PORTFOLIO 0660-02-1/8.6 PAID FOR UNKNOWN,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,635,TRANSFER FROM PORTFOLIO,,,Jennifer Test,TRANSFERRED TO PORTFOLIO 0660-02-1/8.6,1-8/2/24-156-23,,0,,,,,1,5703,Transfers (OUT),Transfers (out),1,-500000,N,,7800,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,125,Sales,46353108,AZN,5000,81.29,-150,ASTRAZENECA PLC SPONSORED ADR,,N/A,Equities,Health Care,1/1/1900 0:00,-22.32995,"ASTRAZENECA PLC SPONSORED ADR SOLD 5,000 SHARES ASTRAZENECA PLC SPONSORED ADR TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-414 CLEARS WITH: 00374 - JANNEY MONTGOMERY SCOTT - PHILADELPHIA  5,000 UNITS @ 81.2875 GROSS AMOUNT:             406,437.50 BROKER COMM:                  150.00- SEC FEE:                       11.30- NET SETTLEMENT:           406,276.20 FED LONG TERM GAIN:      294,626.45 STATE LONG TERM GAIN:    294,626.45",1/1/1900 0:00,1/1/1900 0:00,406437.5,294626.45,0,294626.45,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,ASTRAZENECA PLC SPONSORED ADR,1-8/2/24-151-89,,-11.3,,,,,271,125,Sales,Sales,11,406276.2,Y,,500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,9,For Investment,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,FOR INVESTMENT TRANSFERRED FROM PORTFOLIO 0660-02-1/8.2,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,634,TRANSFER TO PORTFOLIO,,,Jennifer Test,TRANSFERRED FROM PORTFOLIO 0660-02-1/8.2,1-8/2/24-156-24,,0,,,,,1,4603,Transfers (IN),Transfers (in),1,500000,N,,7700,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,1342.792,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,342.792 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-114,,0,,,,,92,183,Income,Cash Dividend,1,33.7,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,56063N881,MHYSX,2046.097,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 2,046.097 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3458,,0,,,,,96,183,Income,Cash Dividend,1,54.84,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,352.252,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 352.252 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-115,,0,,,,,92,183,Income,Cash Dividend,1,8.84,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,469.187,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 469.187 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-116,,0,,,,,92,183,Income,Cash Dividend,1,11.78,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,56063N881,MHYSX,953.544,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 953.544 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3459,,0,,,,,96,183,Income,Cash Dividend,1,25.55,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,631.784,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 631.784 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-117,,0,,,,,92,183,Income,Cash Dividend,1,15.86,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,461.231,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 461.231 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-118,,0,,,,,92,183,Income,Cash Dividend,1,11.58,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,7,Non-Scheduled Remittances,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,NON SCHEDULED REMITTANCE PAID TO DEBRA KISTNER PAID FOR DEBRA M. C. KISTNER  PER CLIENT'S EMAIL REQUEST DTD 8/1/24.,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,767,WITHDRAWAL BY OWNER,,,Jennifer Test,PAID TO ACCOUNTANT,1-8/2/24-109-25,,0,,,,,1,5202,Withdrawal By Owner,Non-Scheduled Remittances,1,-5000,N,,2000,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,691497309,OXM,75,96.74,0,OXFORD INDUSTRIES INC,,N/A,Equities,Consumer Discretionary,1/1/1900 0:00,0,OXFORD INDUSTRIES INC CASH DIVIDEND 75 SHARES @ 0.67 OXFORD INDUSTRIES INC REC DT 07/19/2024 PAY DT 08/02/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/19/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/19/2024 0:00,0.67,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,OXFORD INDUSTRIES INC,1-8/2/24-21-3,,0,,,,,3,183,Income,Cash Dividend,1,50.25,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,3198.75,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 3,198.75 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-119,,0,,,,,92,183,Income,Cash Dividend,1,80.29,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,56063N881,MHYSX,2060.485,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 2,060.485 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3460,,0,,,,,96,183,Income,Cash Dividend,1,55.22,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,1351.593,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,351.593 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-120,,0,,,,,92,183,Income,Cash Dividend,1,33.92,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,2703.015,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,703.015 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-121,,0,,,,,92,183,Income,Cash Dividend,1,67.85,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,Jennifer Test IA TR U/D Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,728.413,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 728.413 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-122,,0,,,,,92,183,Income,Cash Dividend,1,18.28,N,,1600,Principal
